SNR,MCS,PRBs,TBS,m_type,predicted_dec_time,dec_time,p_err
19,11,58,24576,GPU,80.29325866699219,79.10618,1.500614322410958
19,11,58,24576,GPU,80.29325866699219,78.08218,2.831732755146173
19,11,58,24576,GPU,80.29325866699219,79.10618,1.500614322410958
19,11,58,24576,GPU,80.29325866699219,78.08218,2.831732755146173
19,11,58,24576,GPU,80.29325866699219,78.08218,2.831732755146173
19,11,58,24576,GPU,80.29325866699219,79.10618,1.500614322410958
19,11,58,24576,GPU,80.29325866699219,78.08218,2.831732755146173
19,11,58,24576,GPU,80.29325866699219,78.08218,2.831732755146173
19,11,58,24576,GPU,80.29325866699219,79.10618,1.500614322410958
19,11,115,49176,CPU,500.0948181152344,468.7546,6.6858475874656795
19,11,115,49176,CPU,500.0948181152344,468.4086,6.764653363587773
19,11,115,49176,CPU,500.0948181152344,472.9286,5.744253596681266
19,11,115,49176,CPU,500.0948181152344,474.7146,5.346416165678147
19,11,115,49176,CPU,500.0948181152344,464.5556,7.650153849234482
19,11,115,49176,CPU,500.0948181152344,470.6676,6.252229410997141
19,11,115,49176,CPU,500.0948181152344,480.5376,4.0698621950154115
19,11,115,49176,CPU,500.0948181152344,465.0376,7.538577120481092
19,11,115,49176,CPU,500.0948181152344,475.6996,5.128282242666255
19,11,115,49176,GPU,94.06295013427734,91.3346,2.98720324420028
19,11,115,49176,GPU,94.06295013427734,90.3106,4.1549387716141295
19,11,115,49176,GPU,94.06295013427734,90.3106,4.1549387716141295
19,11,115,49176,GPU,94.06295013427734,91.3346,2.98720324420028
19,11,115,49176,GPU,94.06295013427734,90.3106,4.1549387716141295
19,11,115,49176,GPU,94.06295013427734,90.3106,4.1549387716141295
19,11,115,49176,GPU,94.06295013427734,91.3346,2.98720324420028
19,11,115,49176,GPU,94.06295013427734,91.3346,2.98720324420028
19,11,115,49176,GPU,94.06295013427734,90.3106,4.1549387716141295
19,11,139,59432,CPU,591.1737670898438,574.49376,2.9034270258816735
19,11,139,59432,CPU,591.1737670898438,574.18776,2.958267011794839
19,11,139,59432,CPU,591.1737670898438,576.37376,2.567779471751768
19,11,139,59432,CPU,591.1737670898438,577.55176,2.358577712557539
19,11,139,59432,CPU,591.1737670898438,568.53476,3.98199172375032
19,11,139,59432,CPU,591.1737670898438,568.08076,4.065092274880722
19,11,139,59432,CPU,591.1737670898438,568.75776,3.9412221979782376
19,11,139,59432,CPU,591.1737670898438,581.00876,1.749544549008813
19,11,139,59432,CPU,591.1737670898438,571.74976,3.397291691008967
19,11,139,59432,GPU,99.13494873046875,94.38476,5.032792084727185
19,11,139,59432,GPU,99.13494873046875,94.38476,5.032792084727185
19,11,139,59432,GPU,99.13494873046875,95.40876,3.90549958983719
19,11,139,59432,GPU,99.13494873046875,95.40876,3.90549958983719
19,11,139,59432,GPU,99.13494873046875,94.38476,5.032792084727185
19,11,139,59432,GPU,99.13494873046875,95.40876,3.90549958983719
19,11,139,59432,GPU,99.13494873046875,95.40876,3.90549958983719
19,11,139,59432,GPU,99.13494873046875,95.40876,3.90549958983719
19,11,139,59432,GPU,99.13494873046875,95.40876,3.90549958983719
19,11,144,61480,CPU,609.3612060546875,570.8088,6.753996444113594
19,11,144,61480,CPU,609.3612060546875,569.6918,6.963309995806076
19,11,144,61480,CPU,609.3612060546875,569.0848,7.077399722271186
19,11,144,61480,CPU,609.3612060546875,577.5968,5.4994082471868735
19,11,144,61480,CPU,609.3612060546875,566.6128,7.544553538975383
19,11,144,61480,CPU,609.3612060546875,569.1428,7.06648771708744
19,11,144,61480,CPU,609.3612060546875,573.1738,6.313513641880957
19,11,144,61480,CPU,609.3612060546875,569.1278,7.069309574174293
19,11,144,61480,CPU,609.3612060546875,575.1948,5.939971302711275
19,11,144,61480,GPU,100.14776611328125,95.4028,4.973613052532264
19,11,144,61480,GPU,100.14776611328125,97.4508,2.7675156215046455
19,11,144,61480,GPU,100.14776611328125,96.4268,3.858850561546427
19,11,144,61480,GPU,100.14776611328125,96.4268,3.858850561546427
19,11,144,61480,GPU,100.14776611328125,96.4268,3.858850561546427
19,11,144,61480,GPU,100.14776611328125,95.4028,4.973613052532264
19,11,144,61480,GPU,100.14776611328125,96.4268,3.858850561546427
19,11,144,61480,GPU,100.14776611328125,96.4268,3.858850561546427
19,11,144,61480,GPU,100.14776611328125,96.4268,3.858850561546427
19,11,162,69672,CPU,682.1107177734375,680.74497,0.20062546674968945
19,11,162,69672,CPU,682.1107177734375,678.24697,0.5696667945951114
19,11,162,69672,CPU,682.1107177734375,687.26897,-0.7505434483041579
19,11,162,69672,CPU,682.1107177734375,700.27197,-2.5934569716623828
19,11,162,69672,CPU,682.1107177734375,667.45697,2.195459547517729
19,11,162,69672,CPU,682.1107177734375,716.57797,-4.80997932807822
19,11,162,69672,CPU,682.1107177734375,686.61297,-0.6557190765800008
19,11,162,69672,CPU,682.1107177734375,684.66997,-0.3737935558299037
19,11,162,69672,CPU,682.1107177734375,688.04597,-0.8626243718224976
19,11,162,69672,GPU,104.19771575927734,101.52297,2.6346212677558025
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,162,69672,GPU,104.19771575927734,100.49897,3.6803817584173686
19,11,200,86040,CPU,827.4676513671875,823.12234,0.5279058963686359
19,11,200,86040,CPU,827.4676513671875,808.65434,2.326496060997762
19,11,200,86040,CPU,827.4676513671875,811.73234,1.9384852114167925
19,11,200,86040,CPU,827.4676513671875,826.08134,0.16781778017011562
19,11,200,86040,CPU,827.4676513671875,824.94034,0.30636292646174973
19,11,200,86040,CPU,827.4676513671875,815.89434,1.4184816341767297
19,11,200,86040,CPU,827.4676513671875,815.72434,1.439617624648483
19,11,200,86040,CPU,827.4676513671875,815.69234,1.4435971492864033
19,11,200,86040,CPU,827.4676513671875,825.70534,0.21343102458166513
19,11,200,86040,GPU,112.26319122314453,109.65934,2.3744910585313854
19,11,200,86040,GPU,112.26319122314453,108.63534,3.3394761070794567
19,11,200,86040,GPU,112.26319122314453,108.63534,3.3394761070794567
19,11,200,86040,GPU,112.26319122314453,108.63534,3.3394761070794567
19,11,200,86040,GPU,112.26319122314453,108.63534,3.3394761070794567
19,11,200,86040,GPU,112.26319122314453,109.65934,2.3744910585313854
19,11,200,86040,GPU,112.26319122314453,108.63534,3.3394761070794567
19,11,200,86040,GPU,112.26319122314453,109.65934,2.3744910585313854
19,11,200,86040,GPU,112.26319122314453,107.61134,4.3228262217945925
19,11,219,94248,CPU,900.359130859375,890.34946,1.1242406840315238
19,11,219,94248,CPU,900.359130859375,902.49546,-0.23671356093303558
19,11,219,94248,CPU,900.359130859375,955.28246,-5.749433433607167
19,11,219,94248,CPU,900.359130859375,892.23646,0.9103719948157056
19,11,219,94248,CPU,900.359130859375,897.64846,0.30197465713638055
19,11,219,94248,CPU,900.359130859375,927.28146,-2.9033610939040058
19,11,219,94248,CPU,900.359130859375,904.00946,-0.4037932457725597
19,11,219,94248,CPU,900.359130859375,912.61646,-1.3430975308756716
19,11,219,94248,CPU,900.359130859375,884.75646,1.763498947425041
19,11,219,94248,GPU,116.30775451660156,114.76346,1.3456325877605708
19,11,219,94248,GPU,116.30775451660156,113.73946,2.2580505627524246
19,11,219,94248,GPU,116.30775451660156,112.71546,3.1870468492978423
19,11,219,94248,GPU,116.30775451660156,112.71546,3.1870468492978423
19,11,219,94248,GPU,116.30775451660156,113.73946,2.2580505627524246
19,11,219,94248,GPU,116.30775451660156,112.71546,3.1870468492978423
19,11,219,94248,GPU,116.30775451660156,112.71546,3.1870468492978423
19,11,219,94248,GPU,116.30775451660156,112.71546,3.1870468492978423
19,11,219,94248,GPU,116.30775451660156,112.71546,3.1870468492978423
19,11,250,106576,CPU,1010.330078125,974.04859,3.724812960819543
19,11,250,106576,CPU,1010.330078125,970.80159,4.071737060607818
19,11,250,106576,CPU,1010.330078125,972.97959,3.8387740615401773
19,11,250,106576,CPU,1010.330078125,968.71959,4.295411030657484
19,11,250,106576,CPU,1010.330078125,960.07759,5.234211135477083
19,11,250,106576,CPU,1010.330078125,958.06559,5.455209817628452
19,11,250,106576,CPU,1010.330078125,964.74659,4.724918294347123
19,11,250,106576,CPU,1010.330078125,952.25159,6.099069692810914
19,11,250,106576,CPU,1010.330078125,950.47959,6.296872521481495
19,11,250,106576,GPU,122.38248443603516,119.86759,2.0980603981736423
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,118.84359,2.97777476768848
19,11,250,106576,GPU,122.38248443603516,119.86759,2.0980603981736423
20,10,158,63528,CPU,629.6439819335938,613.60384,2.6140876063607688
20,10,158,63528,CPU,629.6439819335938,602.96584,4.4244864574075695
20,10,158,63528,CPU,629.6439819335938,613.55984,2.6214463341658316
20,10,158,63528,CPU,629.6439819335938,606.04284,3.8943025766287076
20,10,158,63528,CPU,629.6439819335938,606.72484,3.7775183118584335
20,10,158,63528,CPU,629.6439819335938,610.68384,3.1047394235278465
20,10,158,63528,CPU,629.6439819335938,620.18084,1.5258681538103886
20,10,158,63528,CPU,629.6439819335938,614.37384,2.4854804907698833
20,10,158,63528,CPU,629.6439819335938,608.02784,3.555123714992028
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,75.94084,29.418698461217485
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,158,63528,GPU,98.28164672851562,74.91684,31.187656511560863
20,10,250,100392,CPU,957.8836669921875,883.36758,8.435456392025111
20,10,250,100392,CPU,957.8836669921875,891.01258,7.505066538138838
20,10,250,100392,CPU,957.8836669921875,893.40558,7.217112634576059
20,10,250,100392,CPU,957.8836669921875,882.20858,8.577913285788664
20,10,250,100392,CPU,957.8836669921875,907.21758,5.584777908755637
20,10,250,100392,CPU,957.8836669921875,899.68858,6.468358972855641
20,10,250,100392,CPU,957.8836669921875,907.71558,5.526850931895148
20,10,250,100392,CPU,957.8836669921875,905.56058,5.7779775475857775
20,10,250,100392,CPU,957.8836669921875,910.65858,5.185816949332149
20,10,250,100392,GPU,116.44670867919922,94.26558,23.530464331943026
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,10,250,100392,GPU,116.44670867919922,94.26558,23.530464331943026
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,10,250,100392,GPU,116.44670867919922,93.24158,24.887103671129577
20,11,13,5504,CPU,114.98515319824219,96.63767,18.98585013301975
20,11,13,5504,CPU,114.98515319824219,89.58267,28.356470284087532
20,11,13,5504,CPU,114.98515319824219,97.00967,18.52957875049177
20,11,13,5504,CPU,114.98515319824219,108.63967,5.840852791841316
20,11,13,5504,CPU,114.98515319824219,95.36367,20.575427936280335
20,11,13,5504,CPU,114.98515319824219,109.80967,4.713139742831565
20,11,13,5504,CPU,114.98515319824219,95.01467,21.018315590889483
20,11,13,5504,CPU,114.98515319824219,92.08967,24.86216227970215
20,11,13,5504,CPU,114.98515319824219,96.16167,19.574829761423846
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,13,5504,GPU,60.56059646606445,37.88167,59.86781064843354
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,13,5504,GPU,60.56059646606445,37.88167,59.86781064843354
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,13,5504,GPU,60.56059646606445,38.90567,55.6600785080027
20,11,17,7168,CPU,129.6289520263672,117.91883,9.930663343901214
20,11,17,7168,CPU,129.6289520263672,120.17683,7.86517835956165
20,11,17,7168,CPU,129.6289520263672,115.86583,11.878499490632558
20,11,17,7168,CPU,129.6289520263672,112.92283,14.794282100764905
20,11,17,7168,CPU,129.6289520263672,119.55583,8.425454472916282
20,11,17,7168,CPU,129.6289520263672,120.22883,7.818525744920903
20,11,17,7168,CPU,129.6289520263672,117.11583,10.684398536361126
20,11,17,7168,CPU,129.6289520263672,114.21283,13.497714771945665
20,11,17,7168,CPU,129.6289520263672,118.34583,9.534025851495723
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,17,7168,GPU,62.55045700073242,45.87683,36.34433111601744
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,17,7168,GPU,62.55045700073242,45.87683,36.34433111601744
20,11,17,7168,GPU,62.55045700073242,44.85283,39.45710226251594
20,11,58,24576,CPU,283.38372802734375,258.25918,9.728423991489377
20,11,58,24576,CPU,283.38372802734375,261.58518,8.333250388016543
20,11,58,24576,CPU,283.38372802734375,258.84318,9.480855561789857
20,11,58,24576,CPU,283.38372802734375,260.58318,8.749815712335584
20,11,58,24576,CPU,283.38372802734375,272.58418,3.961912986785861
20,11,58,24576,CPU,283.38372802734375,262.27618,8.047832642424385
20,11,58,24576,CPU,283.38372802734375,262.61218,7.909590494753033
20,11,58,24576,CPU,283.38372802734375,258.54218,9.608315373276337
20,11,58,24576,CPU,283.38372802734375,261.46118,8.384628275349991
20,11,58,24576,GPU,78.79329681396484,55.55418,41.83144601173996
20,11,58,24576,GPU,78.79329681396484,55.55418,41.83144601173996
20,11,58,24576,GPU,78.79329681396484,55.55418,41.83144601173996
20,11,58,24576,GPU,78.79329681396484,56.57818,39.26445992777576
20,11,58,24576,GPU,78.79329681396484,55.55418,41.83144601173996
20,11,58,24576,GPU,78.79329681396484,57.60218,36.788741005921736
20,11,58,24576,GPU,78.79329681396484,55.55418,41.83144601173996
20,11,58,24576,GPU,78.79329681396484,55.55418,41.83144601173996
20,11,58,24576,GPU,78.79329681396484,56.57818,39.26445992777576
20,11,122,52224,CPU,528.2971801757812,503.89873,4.841935238809046
20,11,122,52224,CPU,528.2971801757812,504.32273,4.75379132242984
20,11,122,52224,CPU,528.2971801757812,505.79373,4.449135851443091
20,11,122,52224,CPU,528.2971801757812,529.36173,-0.20110063948497298
20,11,122,52224,CPU,528.2971801757812,504.68573,4.678446164067542
20,11,122,52224,CPU,528.2971801757812,501.89773,5.259926195677599
20,11,122,52224,CPU,528.2971801757812,511.06873,3.371063257143757
20,11,122,52224,CPU,528.2971801757812,521.10973,1.3792584866494886
20,11,122,52224,CPU,528.2971801757812,507.87373,4.021363770042059
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,122,52224,GPU,94.24571228027344,90.80173,3.792859761893778
20,11,122,52224,GPU,94.24571228027344,92.84973,1.5034855570107137
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,122,52224,GPU,94.24571228027344,91.82573,2.6354076142639373
20,11,139,59432,CPU,592.30810546875,560.77776,5.622609831878863
20,11,139,59432,CPU,592.30810546875,566.56776,4.543206882924291
20,11,139,59432,CPU,592.30810546875,600.36476,-1.3419599330330525
20,11,139,59432,CPU,592.30810546875,582.11676,1.7507390559842326
20,11,139,59432,CPU,592.30810546875,574.38876,3.119724255876795
20,11,139,59432,CPU,592.30810546875,584.13976,1.3983546452564668
20,11,139,59432,CPU,592.30810546875,567.86476,4.304430771289621
20,11,139,59432,CPU,592.30810546875,580.03676,2.115615132521953
20,11,139,59432,CPU,592.30810546875,570.78876,3.7701067324363526
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,139,59432,GPU,97.81034851074219,94.38476,3.6293873192475004
20,11,139,59432,GPU,97.81034851074219,95.40876,2.5171572408468434
20,11,162,69672,CPU,683.2450561523438,684.85897,-0.23565637866380715
20,11,162,69672,CPU,683.2450561523438,684.01997,-0.11328819064393601
20,11,162,69672,CPU,683.2450561523438,695.83097,-1.8087602291769551
20,11,162,69672,CPU,683.2450561523438,678.67797,0.6729386180523571
20,11,162,69672,CPU,683.2450561523438,680.73597,0.36858433561896226
20,11,162,69672,CPU,683.2450561523438,697.61997,-2.0605651308485644
20,11,162,69672,CPU,683.2450561523438,686.67497,-0.4994959766272361
20,11,162,69672,CPU,683.2450561523438,678.71297,0.6677470967357098
20,11,162,69672,CPU,683.2450561523438,686.02697,-0.40551085734373615
20,11,162,69672,GPU,102.86490631103516,100.49897,2.3541896111324885
20,11,162,69672,GPU,102.86490631103516,100.49897,2.3541896111324885
20,11,162,69672,GPU,102.86490631103516,101.52297,1.3218056081644927
20,11,162,69672,GPU,102.86490631103516,101.52297,1.3218056081644927
20,11,162,69672,GPU,102.86490631103516,100.49897,2.3541896111324885
20,11,162,69672,GPU,102.86490631103516,100.49897,2.3541896111324885
20,11,162,69672,GPU,102.86490631103516,100.49897,2.3541896111324885
20,11,162,69672,GPU,102.86490631103516,101.52297,1.3218056081644927
20,11,162,69672,GPU,102.86490631103516,100.49897,2.3541896111324885
20,11,171,73776,CPU,719.6908569335938,686.94602,4.766726348249863
20,11,171,73776,CPU,719.6908569335938,686.96802,4.76337121684263
20,11,171,73776,CPU,719.6908569335938,699.79802,2.8426540751849796
20,11,171,73776,CPU,719.6908569335938,691.75302,4.038701115261305
20,11,171,73776,CPU,719.6908569335938,686.49002,4.836317494257789
